date,humidity,temperature,station_name
2025-12-01 12:00,57,15.5,통영
2025-12-01 13:00,51,15.6,통영
2025-12-01 14:00,46,15.5,통영
2025-12-01 15:00,44,15.9,통영
2025-12-01 16:00,47,14.5,통영
2025-12-01 17:00,49,12.5,통영
2025-12-01 18:00,52,11.0,통영
2025-12-01 19:00,64,9.7,통영
2025-12-01 20:00,66,8.9,통영
2025-12-01 21:00,51,9.0,통영
2025-12-01 22:00,62,7.9,통영
2025-12-01 23:00,67,7.2,통영
2025-12-02 00:00,61,6.5,통영
2025-12-02 01:00,52,6.8,통영
2025-12-02 02:00,54,6.2,통영
2025-12-02 03:00,59,5.7,통영
2025-12-02 04:00,51,5.7,통영
2025-12-02 05:00,51,5.9,통영
2025-12-02 06:00,49,6.9,통영
2025-12-02 07:00,50,6.2,통영
2025-12-02 08:00,53,5.9,통영
2025-12-02 09:00,46,7.0,통영
2025-12-02 10:00,41,7.9,통영
2025-12-02 11:00,33,9.6,통영
2025-12-02 12:00,31,10.6,통영
2025-12-02 13:00,25,11.1,통영
2025-12-02 14:00,25,12.0,통영
2025-12-02 15:00,26,11.2,통영
2025-12-02 16:00,27,10.6,통영
2025-12-02 17:00,31,8.7,통영
2025-12-02 18:00,33,7.7,통영
2025-12-02 19:00,34,7.4,통영
2025-12-02 20:00,33,7.4,통영
2025-12-02 21:00,34,6.7,통영
2025-12-02 22:00,34,6.2,통영
2025-12-02 23:00,33,5.5,통영
2025-12-01 00:00,91,13.3,목포
2025-12-01 01:00,98,12.2,목포
2025-12-01 02:00,99,11.7,목포
2025-12-01 03:00,99,12.1,목포
2025-12-01 04:00,98,11.3,목포
2025-12-01 05:00,87,10.4,목포
2025-12-01 06:00,85,9.8,목포
2025-12-01 07:00,79,9.5,목포
2025-12-01 08:00,74,8.9,목포
2025-12-01 09:00,62,9.1,목포
2025-12-01 10:00,58,8.8,목포
2025-12-01 11:00,51,10.3,목포
2025-12-01 12:00,40,10.8,목포
2025-12-01 13:00,46,10.9,목포
2025-12-01 14:00,54,10.4,목포
2025-12-01 15:00,59,10.0,목포
